Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Cập nhật quỹ căn biệt thự, liền kề, mới nhất cần chuyển nhượng tại dự án Geleximco Lê Trọng Tấn","Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Em Ngọc cập nhật bảng hàng các căn biệt thự, liền kề, shophouse mới nhất, giá tốt nhất cần chuyển nhượng ngay tại dự án Geleximco Lê Trọng Tấn - Hà Đông. Bảng hàng đầy đủ các căn ở các loại diện tích trong cả 4 khu: Khu A, Khu B, Khu C, Khu D. Để có thông tin nhanh nhất và đầy đủ nhất anh chị vui lòng xem liệt kê các căn bên dưới (hoặc gọi em theo SĐT  0764 769 ***  hoặc nhắn zalo em số này để nhận đủ bảng hàng). Khu A: Giáp Vinhomes Smart City. 1. 80m² mặt tiền 5m giá chỉ 18, xx tỷ cả nhà. 2. Nhà vườn 120m² mặt tiền 6m: Giá chỉ 23 tỷ cả nhà. 3. Shophouse mặt đường to Lê Trọng Tấn: 120m² mặt tiền 6m: Xây 5 tầng nổi 1 tầng hầm, hoàn thiện đang cho thuê dòng tiền ổn định. Giá chỉ 35 tỷ. Khu B: 1. 60m² nhà xây 4 tầng giá chỉ 11 tỷ. 2. 90m² mặt tiền 6m hoàn thiện, giáp VIN giá 18, xx tỷ cả nhà. Khu C: 1. 80m² mặt tiền 4m giá chỉ 15, xx tỷ cả nhà, hoàn thiện đẹp long lanh giá chỉ nhỉnh 16 tỷ. 2. 120m² mặt tiền 6m nhìn vườn hoa giá chỉ 22, xx tỷ cả nhà. 3. 160m² mặt tiền 8m: Giá chỉ 26, x tỷ cả nhà. 4. 114m² mặt tiền 6m: Trục chính đường to 27m, mặt đường thông sang KĐT Dương Nội - vị trí kinh doanh đắc địa: Giá chỉ 24. Xx tỷ. Khu D: 1. 144m² mặt tiền 6m: Mặt đường đôi 27m², giá chỉ 25 tỷ. 2. Biệt thự song lập 200m² giá chỉ 2x tỷ. 3. Biệt thự đơn lập 320m² giá công khai 35 tỷ. Vị trí trung tâm đẹp nhất khu. Trên đây là thông tin một số ít căn trong bảng hàng. Do giới hạn về kí tự đăng tin nên em chưa liệt kê hết được. A/C vui lòng gọi e để được tư vấn các căn mới nhất, phù hợp nhất với nhu cầu và tài chính của anh chị. Tất cả các căn đều có pháp lý rõ ràng, không lỗi phong thuỷ. Hotline:  0764 769 *** . Em Ngọc cam kết hỗ trợ tư vấn và xem nhà hoàn toàn miễn phí về thủ tục pháp lý, hỗ trợ vay NH lãi suất ưu đãi nhất.",05/11/2024,12/11/2024,26 tỷ,160 m²,4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,8 m,"13,5 m",N/A,N/A,N/A,Tin VIP Kim Cương,41433576
"Độc quyền Căn góc 112m2 lâu dài giá 6 tỷ. Căn góc 97m2 view hồ giá 4,7 tỷ. Căn 91m2 lâu dài 5,3 tỷ","Dự án Grand Sunlake, Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","- Căn ngoại giao giá cực tốt. Tầng trung đẹp. Ký vào tên Hợp Đồng trực tiếp CĐT. - Thanh toán luôn 95% hoặc vay ngân hàng HTLS 0%/18 tháng. Hotline CĐT:  0942 469 ***   - Toà 50 Căn 69m² view hồ - tầng trung  :  4,x tỷ ( x tiểu học ) Căn 91m² view hồ - tầng 1x và 3x :  5,x tỷ ( x tiểu học ) Căn 112m² view hồ (căn B03) - tầng trung : 6,x tỷ ( x tiểu học ) - Toà 45 Căn 90m² view thành phố : Tầng 2x : 5,x tỷ ( x có như không ) Bonus thêm vài căn sổ 50 năm cực hiếm - Toà 50 :  Căn 69m² view thành phố: tầng 3x : 3,x tỷ ( x trung học ) ( được hỗ trợ ls 0%/15 tháng ) - Toà 45 Căn 97m² view hồ (căn 07): tầng 1x và 3x : 4,x tỷ ( x trung học ) ( thanh toán tiến độ ) - Ngân hàng HD bank bảo lãnh dự án và cho vay - Bàn giao full nội thất gắn tường nhập khẩu. - Pháp lý đầy đủ. Giao nhà T12/2025. Hotline Kinh Doanh CĐT:  0942 469 ***",02/11/2024,09/11/2024,"4,7 tỷ",97 m²,Hợp đồng mua bán,N/A,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin VIP Kim Cương,41039213
"Bảng hàng mới nhất cần chuyển nhượng shophouse, liền kề, biệt thự dự án Geleximco Lê Trọng Tấn","Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Em Dũng - SĐT  0915 148 ***  chuyên hàng chính chủ dự án Geleximco Lê Trọng Tấn, phường Dương Nội, Hà Đông, Hà Nội. Tổng hợp một số căn vị trí đẹp, giá tốt tại 4 khu A B C D dự án Geleximco Lê Trọng Tấn. Cam kết thông tin mua bán chuẩn, làm việc trực tiếp với chủ, pháp lý chuẩn, đầu tư có lãi. Khu A. - Liền kề 80m², 120m² giá từ 18,5 tỷ. Khu B: Giá đầu tư, tương lai thông Vin Smart City. - Liền kề 60m², 75m² giá từ 12 x tỷ. - Liền kề 100m², 120m² giá từ 16x tỷ. Khu C: Cách Aeon Mall Hà Đông 500m, giao thương nhộn nhịp, sầm uất. - Liền kề 80m², 100m² giá từ 15 tỷ. - Nhà vườn 120m² giá 20, x tỷ. - Nhà vườn 160m² giá 25, x tỷ. - Biệt thự 260m², 330m² giá từ 35 tỷ. Khu D: Liền kề 120m giá 18,5 tỷ. - Nhà vườn 160m giá 24, x tỷ. - Biệt thự 200m, 320m giá 26, x tỷ. Trân trọng cảm ơn! Em Dũng: SĐT  0915 148 *** . Địa chỉ: Shophouse khu D4 ô 32, Geleximco Lê Trọng Tấn, Dương Nội, Hà Đông.",05/11/2024,12/11/2024,"18,5 tỷ",120 m²,Đông - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,N/A,5 m,"13,5 m",4 tầng,N/A,N/A,Tin VIP Kim Cương,38311318
12 căn chuyển nhượng hàng đẹp không lỗi lầm tại Geleximco Lê Trọng Tấn,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Khu A: 1. 80m² mặt tiền 5m giá chỉ 18, xx tỷ cả nhà (bao trọn phí thuế). 2. 120m² sát trục thông VIN giá 25, xx tỷ cả nhà (bao trọn phí thuế). Khu B: 1. 75m² - 100m² mặt tiền 5m giáp VIN giá 14, xx tỷ cả nhà. 2. 90m² mặt tiền 6m hoàn thiện, giáp VIN giá 18, xx tỷ cả nhà. 3. 100m² mặt tiền 5m, nhà 2 mặt thoáng giá 17, xx tỷ cả nhà. Khu C: 1. 80m² mặt tiền 4m giá chỉ 15, xx tỷ cả nhà, hoàn thiện đẹp long lanh giá chỉ nhỉnh 16 tỷ. 2. 75m² mặt tiền 5m giá chỉ 17, xx tỷ cả nhà. 3. 120m² mặt tiền 6m nhìn vườn hoa giá chỉ 22, xx tỷ cả nhà. 4. 160m² mặt tiền 8m, vị trí kinh doanh, giá chỉ 29, xx tỷ cả nhà. 5. 150m² mặt tiền 6m, đường chính 20m, vị trí kinh doanh, giá 29, xx tỷ cả nhà. Khu D: 1. 144m² mặt tiền 6m giá chỉ 22, xx tỷ cả nhà. 2. 160m² mặt tiền 8m giá chỉ 25, xx tỷ cả nhà. - Ngoài ra, bên em sẵn giỏ hàng trục thông VIN khu A khu B, mặt phố Lê Trọng Tấn kinh doanh giá tốt. - Giỏ hàng biệt thự song lập và đơn lập sẵn sổ đỏ, cần bán giá hợp lý. - Cam kết: Hàng chuẩn, giá chuẩn, thông tin trung thực. - Quý cô bác anh chị quan tâm thông tin chi tiết vui lòng liên hệ Calll/Zalo:  0989 415 *** Nhà Đất 5 Sao).",04/11/2024,11/11/2024,"17,9 tỷ",100 m²,N/A,N/A,N/A,N/A,5 m,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin VIP Kim Cương,41423275
"BÁN GẤP LIỀN KỀ TẠI KĐT THANH HÀ - LIỀN KỀ 100M2, GIÁ CHƯA ĐẾN 10 TỈ ĐỒNG","Phường Dương Nội, Hà Đông, Hà Nội","Nằm ngay đầu tuyến đường trục phí nam, giáp vành 3.5 và vành đai 4 thuận tiện giao thông.Hưởng trọn tiện ích không gian xanh,hồ điều hoà,trường quốc tế,bệnh viện K,viện mắt,tổ hợp cả trăm toà chung cư, khu vui chơi đầy đủ... - Diện tích: 100m², phù hợp cho gia đình hoặc đầu tư làm nhà nghỉ văn phòng - Giá bán: chưa đến 10 tỉ,giá tốt nhất khu vực Hà Đông - Đường 17m gần trường học,chung cư, hồ và chợ - Mặt tiền 5m, lý tưởng cho các hoạt động kinh doanh. - Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch. Đừng bỏ lỡ cơ hội sở hữu căn nhà tuyệt vời này! Để biết thêm thông tin chi tiết và nhận tư vấn miễn phí,  Vui lòng liên hệ  qua số điện thoại  0982 060 ***",04/11/2024,19/11/2024,10 tỷ,100 m²,N/A,N/A,N/A,N/A,Đầy đủ,N/A,N/A,N/A,N/A,Tin VIP Kim Cương,41421709
Chính chủ bán căn BT hướng Đông Nam Solasta Mansion Giá rẻ hơn thị trường,"Dự án Solasta Mansion, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội","Gia đình tôi có 2 căn biệt thự Solasta Mansion cần đẩy nhanh. - Diện tích 170m². - Chiều ngang 8,5m, sâu 20m - Xây 4 tầng. Hoàn thiện mặt ngoài, đang đóng tiến độ giãn với CĐT Nam Cường. + Dãy Q4 cạnh clubhouse tôi để nhỉnh 26 tỷ. + Dãy Q2 gần clubhouse hướng đông nam đẹp, tôi để nhỉnh 27 tỷ. Thông tin chi tiết liên hệ:  0936 386 ***  tôi gửi hợp đồng và đàm phán, xem nhà.",04/11/2024,11/11/2024,"26,5 tỷ",170 m²,Đông - Nam,4 tầng,6 phòng,Sổ đỏ/ Sổ hồng,"8,5 m","11,5 m",6 phòng,N/A,N/A,Tin VIP Kim Cương,41420311
"LK C61-16 khu C Geleximco 80m2, nhà đẹp hoàn thiện, sổ đỏ chính chủ, vị trí đắc địa KD siêu đỉnh","Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Vị trí đắc địa ở hay kinh doanh đều phù hợp. Căn liền kề C61 - 16 dự án Geleximco. - Diện tích 80m² mặt tiền 4m. - Hướng Tây Bắc. - Nhà đã hoàn thiện đẹp. - Sổ đỏ chính chủ. - Giá 16tỷ3. Vị trí trung tâm cư dân về ở đông đúc sầm uất. Cách siêu thị Aone Mall Hà Đông 200m, gần trường học quốc tế, mẫu giáo, bệnh viện quốc tế... Liên hệ xem nhà, sổ và thương lượng giá: Phạm Lan  0975 638 ***",04/11/2024,11/11/2024,"16,3 tỷ",80 m²,Sổ đỏ,N/A,N/A,N/A,4 m,Tây - Bắc,N/A,N/A,N/A,Tin VIP Kim Cương,40870865
"HÀNG HIẾM TẠI KĐT THANH HÀ - BÁN LIỀN KỀ 100M2, GIÁ 9x TRIỆU/M2","Phường Phú Lương, Hà Đông, Hà Nội","Nhà biệt thự liền kề tại KĐT Thanh Hà là một lựa chọn lý tưởng cho những ai tìm kiếm không gian sống sang trọng và tiện nghi. - Diện tích: 100m², phù hợp cho gia đình hoặc đầu tư. - Giá bán: 92 triệu VND, rất hợp lý cho khu vực. - Đường 17m,Đối diẹn trường học, gần chung cư, hồ và chợ - Mặt tiền 5m, lý tưởng cho các hoạt động kinh doanh. - Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch. Đừng bỏ lỡ cơ hội sở hữu căn nhà tuyệt vời này! Để biết thêm thông tin chi tiết và nhận tư vấn miễn phí,  Vui lòng liên hệ  qua số điện thoại:   0917 349 ***",04/11/2024,11/11/2024,92 triệu/m²,100 m²,N/A,N/A,N/A,N/A,ĐẦY ĐỦ,N/A,N/A,N/A,N/A,Tin VIP Kim Cương,41417421
"Nhỉnh 27 tỷ, bán gấp căn biệt thự rẻ nhất Solasta Mainson, giá đầu tư F0, view cực thoáng","Solasta Mansion Dương Nội, Tố Hữu, Dương Nội, Hà Đông, Hà Nội","Đây là căn hiếm có dành cho nhà đầu tư, tiềm năng tăng giá cao, tính thanh khoản tốt. Sở hữu vị trí cực đẹp nhưng đơn giá đang rẻ nhất so với các dự án trong khu vực. Cơ hội đón sóng hạ tầng khi thông xe đường Lê Quang Đạo kéo dài và VĐ4. Pháp lý sổ đỏ lâu dài, nhận nhà ở ngay. ============ Thông số căn: Diện tích 170m². 4 tầng, xây thô hoàn thiện mặt ngoài. ============ Chi tiết liên hệ: Mr Công  0981 575 ***",03/11/2024,10/11/2024,"27,5 tỷ",170 m²,N/A,N/A,N/A,N/A,4 tầng,N/A,N/A,N/A,N/A,Tin VIP Kim Cương,41414872
"Hot! Độc quyền Quỹ Ngoại Giao 3PN 92m2 nhỉnh 3tỷ, vào trước 800tr kí HĐ, hướng ĐN /view hồ Văn Quán","Dự án Grand Sunlake, Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội","Grand Sunlake - căn hộ chung cư hot nhất Hà Đông hiện nay. DT 92m². Vị trí trung tâm của trung tâm, sở hữu 2 mặt tiền huyết mạch Trần Phú - Nguyễn Khuyến, Hà Đông. Liền kề hồ Văn Quán xanh mát rộng 2000m², một bước chân ngàn tiện ích. Tiện nghi sống: TTTM, chợ, bể bơi, siêu thị, trường mầm non, trường học các cấp, hồ điều hoà... Tích hợp hơn 50 tiện ích đẳng cấp, chuẩn resort tại gia. Bàn giao full nội thất liền tường cao cấp. - Căn 92 m² giá từ 3.4 tỷ - sổ 50 năm. - Căn 112m² giá từ 5,3 tỷ - sổ lâu dài. Các chính sách hỗ trợ tài chính ưu Việt. - Chiết khấu lên tới 16%. - Hỗ trợ vay tới 70% GTCH, trong tối đa 35 năm, lãi suất 0% ân hạn trong 18 tháng. CK tiền mặt lên đến 290 triệu cam kết thuê lại tới 216 triệu/năm. Pháp lý hoàn thiện - thi công thần tốc. Giá chỉ từ 3,4 tỷ căn 3N 2VS 92m². Bàn giao quý 4/2024. Liên hệ để xem nhà mẫu  0972 153 ***",28/10/2024,12/11/2024,"3,4 tỷ",92 m²,3 phòng,1 phòng,Đầy đủ,N/A,Đông - Nam,Đông - Nam,Hợp đồng mua bán,N/A,N/A,Tin VIP Kim Cương,39736572
"Chính chủ bán nhà Geleximco C2-Ô17 (120m2, mặt rộng 6m, 5 tầng) vườn hoa, đường to, đẹp nhất khu C","Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Rẻ hơn 10 TỶ so với căn Shophouse. Ngay mặt sau phố Lê Trọng Tấn vài bước. Đường lớn và trước nhà vườn hoa to rộng để chục ô tô. Kinh doanh và ở đều vip. Mẫu nhà xây mới đẹp sang dễ bố trí công năng. Diện tích: 120m² mặt tiền rộng 6m, xây dựng 5 tầng cả tum. Sổ đỏ chính chủ. Giao dịch nhanh. Nhận cọc 24/24. Giá bán: 22.5 tỷ thu về (ưu tiên khách đặt cọc ngay hôm nay, giá 22.5 tỷ bao sang sổ). Gọi xem nhà và đặt cọc chính chủ: Mr. Thọ  0913 798 ***",02/11/2024,09/11/2024,"22,5 tỷ",120 m²,Sổ đỏ,N/A,N/A,N/A,6 m,5 tầng,N/A,N/A,N/A,Tin VIP Kim Cương,41089063
CĐT Nam Cường mở bán căn BT 198m2 2MT Lê Quang Đạo Dương Nội Hà Đông DTXD435m2 CK 4tỷ LH 0969 524 ***,"Dự án An Quý Villa - KĐT Dương Nội, Đường Lê Quang Đạo, Phường Dương Nội, Hà Đông, Hà Nội","Chủ Đầu Tư Nam Cường mở bán căn Biệt Thự ngoại giao mặt đường Lê Quang Đạo - Dương Nội - Hà Đông, diện tích 198m², DTXD 435m², 2 mặt tiền sổ đỏ lâu dài, gần với công viện trung tâm và hồ 6ha vốn đầu tư chỉ từ 20 tỷ nhận nhà và cho thuê có dòng tiền luôn. Liên hệ em Bình TPKD dự án:  0969 524 ***  để nhận bảng giá và chính sách tốt nhất. Biệt thự Dương Nội - Nam Cường - Hà Đông, siêu phẩm đầu tư chắc thắng. - Đón sóng hạ tầng đường Lê Quang Đạo thông xe 10/10, kết nối giữa 2 quận Hà Đông và Nam Từ Liêm, khu đô thị Dương Nội hứa hẹn sẽ là trung tâm kinh tế của cả 2 quận, nên có rất nhiều dư địa tăng giá, chắc chắn lợi nhuận đạt tối thiểu từ 25 - 30% trong vòng 2 năm. - Biệt thự khu đô thị Dương Nội vip nhất trung tâm Quận Hà Đông, tọa lạc vị trí đắc địa vàng trên trục đường Lê Quang Đạo kéo dài, kết nối nhiều tuyến đường huyết mạch (Vành Đại 3,5 - Vành Đai 4). - Pháp lý rõ ràng: Sổ hồng sở hữu lâu dài, nhận nhà ở ngay. - Đơn vị quản lý vận hành CBRE hàng đầu từ Mỹ, có thể cho thuê dòng tiền từ 60 - 100tr/tháng. Liên hệ em Bình TPKD dự án:  0969 524 ***  để nhận bảng giá và xem trực tiếp dự án. - Chính sách bán hàng siêu tốt: + Thanh toán 95% GTSP được ck 13%. + Thanh toán theo tiến độ ck 7% GTSP. + Ngân hàng hỗ trợ 50% ân hạn gốc và miễn lãi trong 24 tháng. - Dự án với tổng quy mô 197HA gồm nhiều tiện ích nổi bật và tốt nhất phía tây Hà Nội. - Công viên Thiên Văn Học đầu tiên tại Đông Nam Á rộng 12HA có 6HA là mặt nước. - Trung tâm thương mại Aeon Mall Hà Đông sầm uất và thu hút lượng khách lớn nhất Hà Nội. - Liên kết giáo dục: Trường phổ thông Quốc tế VIS, Trường Quốc tế Nhật Bản JIS, Trường Quốc Tế OIS, đại học Phenikaa, Trường THCS Lê Quý Đôn. - Trường mầm non: Happy Time, Khai Minh Đức, Lá Phong Xanh, Hoàng Hanh. - Công an phường Dương Nội, UBND phường Dương Nội. - Quy hoạch bệnh viện Quốc tế Hà Đông. - Quy hoạch bệnh viện Nam Cường. - Trung tâm tiêm chủng VNVC Việt Nam. - Club house đa tầng. - Khu vui chơi trẻ em, vườn hoa. Liên hệ trực tiếp để xem thực tế dự án và nhận bảng giá ưu đãi mới nhất. Đ/C: DA An Quý Villa khu A, KĐT Dương Nội, phường Dương Nội, quận Hà Đông, TP Hà Nội. Hotline: TPKD dự án Mr Bình:  0969 524 *** .",02/11/2024,09/11/2024,42 tỷ,198 m²,Đông - Nam,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,9 m,23 m,4 phòng,Không nội thất,N/A,Tin VIP Kim Cương,41089350
Chuyển nhượng liền kề - Biệt thự Geleximco Lê Trọng Tấn Hà Đông. Quỹ căn cập nhật mới nhất,"Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Khu C Geleximco. - C2 ô 17 DT 120m² mặt sau đường Lê Trọng Tấn giá 22 tỷ sổ đỏ. - C25 dt 150m² mt 6m shophouse vị trí kinh doanh đường 20m, giá 30 tỷ sổ đỏ. - C27 dt 200m² mt 8m hướng Đông Nam, giá 3x tỷ sổ đỏ. - C61 DT 80m² mt 4m hoàn thiện đẹp giá 16, x tỷ. Khu D Geleximco. - D28 dt 144m² mt 6 m mặt sau shophouse, vị trí cạnh chung cư, giá 29 tỷ sổ đỏ. - D24 dt 144m² mt 6 m mặt sau đường đôi, vị trí cạnh chung cư, giá 23 tỷ sổ đỏ. - D25, D29 dt 144m² mt 6m mặt shophouse, vị trí kinh doanh đường 27m, giá 27 tỷ sổ đỏ. - D7 120m² mặt sau đường Lê Trọng Tấn giá 2x tỷ sổ đỏ. Khu B Geleximco giáp Vin: - B46 dt 112.5m² mt 7.5m căn thiết kế biệt thự song lập, thiết kế có ô chờ thang máy 19. X tỷ. - B46 dt 75m² mặt tiền 5m giá 14. X tỷ. - B52 100m² giá 18 tỷ sổ đỏ. Văn phòng bất động sản Hoàng Anh. D7 ô 31 khu D Geleximco Lê Trọng Tấn. 0983 412 ***   0905 536 ***",01/11/2024,08/11/2024,Thỏa thuận,120 m²,Đông,Sổ đỏ/ Sổ hồng,N/A,N/A,6 m,20 m,Không nội thất,N/A,N/A,Tin VIP Kim Cương,41306059
"Top căn Geleximco giá mua ở hay đầu tư tốt nhất, chỉ từ 14.8 tỷ/căn, LH 0922 106 ***","Dự án Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội","Giỏ hàng Geleximco đầu tháng 11 giá chỉ từ 12. X tỷ cả nhà, LH  0922 106 *** . Tài chính từ 12.7 tỷ - 17.5 tỷ. - LK 60m² khu B mặt đường đôi, sẵn sổ, giá từ 12.7 tỷ cả nhà, căn đã hoàn thiện giá từ 13.5 tỷ. - Lk 75m² khu B mới giáp Smart City, mặt tiền 5m, giá từ 14.8 tỷ. - LK 60m² căn góc mặt vườn hoa và đường đôi 26m giá từ 17 tỷ. - LK 100m², đường trước nhà 6m, giá 13.8 tỷ cả nhà. Tài chính từ 18 tỷ. - Lk 100m² mặt sau là vườn hoa, sẵn sổ giá 18 tỷ cả nhà. - LK 80m² khu A giáp Smart City, sẵn sổ, giá từ 18 tỷ cả nhà, căn đã hoàn thiện đang cho thuê 20tr/tháng, giá 18.5 tỷ cả nhà. - NV 120m² khu A giáp Smart City, sẵn sổ, giá từ 22.5 tỷ cả nhà, căn đã hoàn thiện full đồ, ko giáp Vin giá từ 24 tỷ cả nhà. Tài chính từ 21 tỷ. - Dt 120 m² trục chính đường 20.5m, giá 21 tỷ cả nhà. - DT 90m², trục chính thông Smart city, giá 23.5 tỷ cả nhà. - Shophouse trục chính mặt phố Lê Trọng Tấn, giá bán nhỉnh 27 tỷ cả nhà. - Biệt thự song lập, DT 200m² và 240m², sẵn sổ, giá từ 27 tỷ cả nhà. Hàng đầu tư, góc 2 mặt thoáng, shophouse mặt phố Lê Trọng Tấn, các căn trục chính đường to anh chị liên hệ em a: A chị liên hệ e Mai để biết thêm thông tin chi tiết: E Mai:  0922 106 *** . https://ankhanhland.vn/ Tư vấn miễn phí, hỗ trợ khách hàng mọi thủ tuc giao dịch mua và bán, hoàn thiện hồ sơ pháp lý.",01/11/2024,08/11/2024,21 tỷ,120 m²,4 phòng,4 phòng,Không nội thất,N/A,"20,5 m",4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Kim Cương,41311000
"Chính chủ bán đất dịch vụ Dương Nội, Hà Đông, đối diện Aeon Hà Đông, kinh doanh tốt","Phường Dương Nội, Hà Đông, Hà Nội","Chính chủ bán đất dịch vụ Dương Nội, đối diện Aeon Hà Đông, 2 vỉa hè. Bán đất dịch vụ Dương nội 50 m², mặt tiền 4.4m. Liền kề 16, 17, 18. Mặt đường kinh doanh, đường 16m, đối diện trg Quốc tế, nhà có 2 vỉa hè trước mặt. Gần đường Lê Quang Đạo sang Mỹ Đình. + Hàng xóm biệt thự Dương nội, và hồ Thiên văn. + Trước nhà TTTM Aeon Mall lớn nhất Miền Bắc, bệnh viện Quốc tế, trường PT quốc tế Việt Nam, mầm non, trường Việt Nhật rất nhiều sinh viên kinh doanh thị quá đỉnh. + Giao thông thì vô cùng thuận tiện là trung tâm phía Tây Hà Nội, rất nhiều đường lớn mở ra kết nối các nơi tập trung về Aeon Mall. Hiện đất đang cho thuê 6 triệu/tháng. Giá bán: 12.9 tỷ. Liên hệ chính chủ:  0399 093 *** . Đ/c: Phường Dương Nội, Hà Đông, Hà Nội.",01/11/2024,08/11/2024,"12,9 tỷ",50 m²,N/A,N/A,N/A,N/A,"4,4 m",16 m,N/A,N/A,N/A,Tin VIP Kim Cương,40717070
