Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
Mảnh đất 210m2 tại Lạc Long Quân cực đẹp giá chỉ hơn 70tr/m2,"Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội","Mảnh đất 210m² tại Lạc Long Quân cực đẹp giá rất mềm. - Nguồn gốc đất bố mẹ chia cho các con hiện tại có 4 sổ đỏ đứng tên 4 người con, khách mua có thể gộp sổ hoặc chia lại để xây CCMN hay phân lô đều rất đẹp. - Nhà chỉ cách ô tô có 20m, xung quanh tiện ích đang rất phát triển gần dự án Tây Hồ Tây, Starlake tương lai cực sáng. - Sổ đỏ pháp lý chuẩn SSGD.",08/11/2024,18/11/2024,16 tỷ,210 m²,N/A,N/A,N/A,N/A,145 m,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,41468671
"Bán studio 33m2 D'. El Dorado Lạc Long Quân, view hồ sẵn khách thuê, hướng mát 3 tỷ bao hết phí","Dự án D’. El Dorado, đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Tây Hồ, Hà Nội","Bán chung cư D'. El Dorado Tây Hồ, vị trí đắc địa đẹp nhất Tây Hồ, dễ thanh khoản. Hiện em có căn studio giá siêu tốt: - Chỉ 3 tỷ ban công rộng view siêu thoáng, hướng mát. Giá bán thực đã bao thuế phí và full nội thất. Liên hệ xem nhà và được tư vấn chi tiết: 0985 440 *** . Ngoài ra em còn có quỹ hàng đa dạng như sau: + Căn studio view chéo Hồ Tây 3,3 tỷ đang cho thuê 11tr/tháng + Căn 1 ngủ view công viên xanh mát 4,4 tỷ đang cho thuê 14 tr/tháng + Căn 1 ngủ + 1 45m² view công viên xanh mát 3,7 tỷ, đang cho thuê 11tr/tháng Giá em báo đã bao vat,bao thuế phí chuyển nhượng và 5% làm sổ. - Giá bán phụ thuộc từng tầng, hướng view, và loại hình sở hữu lâu dài hoặc 50 năm. - Chuyển nhượng hợp đồng mua bán/ hoặc sổ đỏ tùy căn. Chi tiết liên hệ phòng kinh doanh để được tư vấn: 0985 440 *** . Bàn giao: Hoàn thiện full nội thất cả tủ quần áo, tủ bếp, hoặc bàn giao cơ bản (tùy căn). Khách hàng mua để ở hoặc đầu tư đều rất tốt.",01/11/2024,11/11/2024,3 tỷ,33 m²,Đầy đủ,N/A,N/A,N/A,1 phòng,Hợp đồng mua bán,N/A,N/A,N/A,Tin thường,40092693
"Hàng hot, sở hữu lâu dài D'El Dorado 4.9 tỷ 50m2, 2PN full đồ xịn, vào ở ngay, tầng cao view thoáng","Dự án D’. El Dorado, đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Tây Hồ, Hà Nội","Bán cc cao cấp D'. El Dorado, 1 phút ra Hồ Tây. Vị trí cực đắc địa, ngay 2 con rồng biểu tượng Hồ Tây, 100m ra quận ủy Tây Hồ. Giá siêu tốt: 4.9 tỷ 50m², 2PN tầng cao view thoáng đãng, full đồ xịn, sẵn khách thuê 14 triệu/tháng, bao các loại thuế phí và 5% làm sổ. Căn hộ thiết kế vuông vắn, 2 ngủ 1 vệ sinh, loga rộng rãi thoáng mát. Đặc biệt sở hữu lâu dài. Ngoài ra sở hữu lâu dài em còn có căn to hơn: - 54m² - 5.2 tỷ bao thuế phí, bao 5% nhà mới đẹp. - 70m² - 6,6 tỷ bao thuế phí bao 5%, nhà đầy đủ đồ đẹp mới. - 86m² hàng hiếm view trực diện hồ tây giá 13 tỷ, đầy đủ đồ siêu xịn. Liên hệ xem thực tế: 0919 904 ***",06/11/2024,16/11/2024,"4,9 tỷ",50 m²,Đầy đủ,N/A,N/A,N/A,2 phòng,Đang chờ sổ,N/A,N/A,N/A,Tin thường,38925528
"Mở bán chung cư Starlake giai đoạn II, Vị trí mặt đường Võ Chí Công, Hotline CĐT: 0916 850 ***","Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội","Mở bán chung cư Starlake giai đoạn II, vị trí siêu đắc địa, view Hồ Tây, giao thông thuận tiện, Cư dân văn minh, ngập tràn tiện ích. Duy nhất tại Starlake, cư dân được sống và tận hưởng cơ sở hạ tầng tiêu chuẩn, đồng bộ và tối tân, đáp ứng xu thế phát triển quy hoạch Hà Nội tầm nhìn đến 2030. Một khu đô thị hoàn chỉnh cho bạn cơ hội trải nghiệm những tiện ích hoàn hảo trong không gian sống lý tưởng, khu văn phòng đẳng cấp, không gian giao lưu văn hóa và giáo dục toàn cầu, khu trung tâm mua sắm và giải trí sang trọng. * 6 Giá trị vàng tại chung cư Starlake Tây Hồ Tây. + Nằm trong quần thể siêu dự án Khu đô thị Tây Hồ Tây. + Chủ đầu tư danh tiếng. + Phong cách thiết kế Hàn Quốc. + Tiện ích hoàn hảo, môi trường sống thượng lưu. + Cộng đồng của những doanh nhân giàu có, những tri thức thành đạt. + Tiềm năng sinh lời hấp dẫn. Đăng ký mua chung cư Starlake Tây Hồ Tây Giai đoạn II: 0916 850 *** PKD Starlake).",08/11/2024,18/11/2024,100 triệu/m²,154 m²,Hợp đồng mua bán,Cơ bản,N/A,N/A,4 phòng,3 phòng,N/A,N/A,N/A,Tin thường,41237759
"Bán căn penhous Duplex 2 tầng. Tòa nhà Udic Westlake Tây Hồ Tây 19,9 tỷ","Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội","Chính chủ gửi bán căn penhous Duplex 2 tầng. Tòa nhà Udic Westlake. Tây Hồ Tây...! Diện tích 200m² gồm 4 phòng ngủ, 5wc nhà tắm sục matxa. View cực đẹp nhìn thẳng Hồ Tây, sông hồng, cầu nhật tân. Ban công rộng hướng Đông Nam. Để lại hết đồ như hình(thật 100%). Nội thất làm hết 6.8 tỷ. Sổ đỏ cất két sẵn sàng giao dịch ngay. Chủ thiện trí bán giá 19,9 tỷ. Lh: 0868 959 *** AnphucMinh!",08/11/2024,08/12/2024,"19,9 tỷ",200 m²,4 phòng,5 phòng,Đầy đủ,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,38462137
"Chính chủ bán nhà mặt phố Thuỵ Khuê, Tây Hồ, 4 tầng 1 tum, 3 bước ra Hồ Tây","Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội","Bán nhà mặt phố Thụy Khuê, Tây Hồ (Vị trí siêu thuận tiện gần các trường cấp 1,2,3 Chu Văn An, gần ngã tư đường Văn Cao, Liễu Giai, 3 bước chân ra đến Hồ Tây. Diện tích: 47m² trên sổ thiết kế 4 tầng có 4pn 3Wc. Nhà dân xây kiên cố, chắc chắn, không quy hoạch, kinh doanh, cho thuê, vị trí đắc địa không ngập lụt. Thiết kế: - Tầng 1: Phòng khách, bếp, wc. - Tầng 2: 2pn 1 wc. - Tầng 3: 2 pn 1 wc. - Tầng 4: Phòng thờ, sân phơi rộng rãi, có 1 phòng để chờ có thể cải tạo thêm 1 phòng ngủ nữa. Giá bán: 25,8 tỉ (sổ đỏ chính chủ sẵn sàng gd) nở hậu, có thể thương lượng trực tiếp chủ nhà với anh chị thiện chí. Liên hệ: E Hải: 0333 396 *** . Thông tin chuẩn 100%. Không đăng tin ảo.",08/11/2024,08/12/2024,"25,8 tỷ",47 m²,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,Nam,Nam,3 phòng,N/A,N/A,Tin thường,41469370
"Cần bán nhà riêng giá 66 tỷ VND tại đường Tô Ngọc Vân, Tây Hồ, Hà Nội","Đường Tô Ngọc Vân, Phường Quảng An, Tây Hồ, Hà Nội","Cần bán nhà riêng với giá 66 tỷ VND, tọa lạc tại đường Tô Ngọc Vân, phường Quảng An, Tây Hồ, Hà Nội, pháp lý sổ đỏ, diện tích 176.5 m², bao gồm 25 phòng ngủ. -------- Thông tin cơ bản. Pháp lý: Sổ đỏ. Nội thất: Đầy đủ. Chiều ngang mặt tiền: 6.54 m. Giá: 66 tỷ VND. Diện tích: 176.5 m². Số phòng ngủ: 25. Số toilet: 25. Mô tả chi tiết. Nhà riêng này được thiết kế hiện đại, phù hợp cho gia đình lớn hoặc có thể sử dụng làm dịch vụ cho thuê. Với diện tích rộng rãi và nội thất đầy đủ, không gian sống sẽ mang lại sự thoải mái cho cư dân. Vị trí thuận lợi, dễ dàng di chuyển đến các khu vực xung quanh. Mặt tiền rộng 6.54 m tạo điều kiện thuận lợi cho việc kinh doanh hoặc cho thuê. -------- Liên hệ ngay để biết thêm chi tiết: 0983 834 *** Đinh Huy Trường.",08/11/2024,18/11/2024,66 tỷ,"176,5 m²",25 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,"6,54 m",25 phòng,Đầy đủ.,N/A,N/A,Tin thường,41144987
"Bán tòa nhà mặt phố Lạc Long Quân, quận Tây Hồ, DT 550m2, 11 tầng, MT 17m, view hồ tây","Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","Bán toà nhà mặt phố Lạc Long Quân - quận Tây Hồ - khu vực kinh doanh sầm uất nhất - view hồ Tây - toà nhà đẹp nhất - toà văn phòng lý tưởng - 3 thang máy - 2 tầng hầm. + Diện tích 550m², 11 tầng, mặt tiền 17m, hướng Đông, tất cả các tầng thông sàn, sổ đẹp nở hậu, 3 thang máy, 1 cầu thang bộ, 1 thang thoát hiểm phía sau nhà. + Đầy đủ giấy phép xây dựng, hệ thống PCCC - nước sinh hoạt - nước thải - thang nâng hạ xuống tầng B2 - Hệ thống an toàn lên xuống tầng hầm B1. B2. Hệ thống điện tiêu chuẩn. + Vị trí đẹp gần trường học cấp 1,2,3 và gần các toà nhà văn phòng, căn hộ Housing, siêu thị, nằm cách Hồ Tây 100m. Đường 2 làn rộng 30m, vỉa hè rộng 6m. + Căn nhà nằm vị trí đắc địa, đẹp nhất tuyến phố Lạc Long Quân. Đặc biệt chạy cắt ngang qua các tuyến phố như phố Nguyễn Hoàng Tôn, Võ Chí Công, Âu Cơ, An Dương Vương, Thuỵ Khuê, Đường Hoàng Hoa Thám, Hoàng Quốc Việt. Khu vực hiếm có căn nhà mặt tiền rộng bán, kinh doanh mọi loại hình. + Giao thông thuận tiện đi sân bay Nội bài và sang các quận lân cận như Cầu Giấy, Ba Đình và được hưởng đầy đủ các tiện ích. + Giá có thương lượng. + Liên hệ: Trường 0983 834 *** . (miễn trung gian và quảng cáo).",08/11/2024,18/11/2024,450 tỷ,550 m²,11 tầng,11 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17 m,30 m,9 phòng,N/A,N/A,Tin thường,40816045
"Bán nhà mặt phố Lạc Long Quân, đất rộng hiếm gặp, mặt tiền lớn, xây toà nhà cực kỳ đẹp, giá tốt","Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội","Bán nhà mặt phố Lạc Long Quân: - Diện tích đất: 300m². - Mặt tiền 8,5m. - Vị trí đẹp, kinh doanh cực kỳ tốt. - Phù hợp xây toà nhà văn phòng sang trọng 8 tầng 1 hầm. - Pháp lý sổ đỏ chính chủ, sở hữu lâu dài, sang tên trong vòng 1 nốt nhạc. - Giá bán: 130 tỷ. Liên hệ: Mr Khoa 0984 591 *** để hẹn lịch đi xem nhà.",08/11/2024,23/11/2024,130 tỷ,300 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"8,5 m",30 m,N/A,N/A,N/A,Tin thường,40999744
Siêu phẩm nhà mặt phố Võng Thị. Toà nhà apartment siêu đẹp trung tâm quận Tây Hồ,"đường Võng Thị, Phường Thụy Khuê, Tây Hồ, Hà Nội","Mặt phố Võng Thị - toà apartment 9 tầng bề thế - diện tích lớn - mặt tiền rộng - 2 thoáng - vỉa hè thênh thang - đường 3 làn ô tô dừng tránh đỗ - cách mặt nước Hồ Tây tầm 30m - nội thất xịn - thang máy vi vu - doanh thu 280 triệu/tháng. Mô tả: * Tòa nhà mặt phố - Vị trí kim cương nhất đại dương, cực vip, giáp Trích Sài giao thoa tại mặt nước Hồ Tây thơ mộng, cách mặt Hồ Tây tầm 30m, vỉa hè thênh thang, đường 3 làn ô tô dừng tránh đỗ, xung quanh có rất nhiều tòa nhà văn phòng, khách sạn, căn hộ Homestay, nơi tập trung nhiều người nước ngoài định cư sinh sống, đầu tư kinh doanh thương mại cho thuê tuyệt đỉnh. * Toà Apartment được thiết kế 9 tầng lừng lững, setup bởi 16 căn hộ siêu sang theo phong cách kết hợp Á Âu hiện đại, nội thất nhập ngoại, thang máy êm ru, doanh thu cực khủng 280 triệu/tháng. + Thiết kế chi tiết: Mỗi căn hộ gồm 1 phòng khách + bếp + phòng ngủ matter vệ sinh khép kín. - Tầng 1: Tầng hầm rộng siêu to khổng lồ với sức chứa 3 xe ô tô và nhiều xe máy. - Tầng 2: Là Quầy ba và 1 căn hộ khép kín tuyệt đẹp. - Tầng 3,4,5,6,7,8: Mỗi tầng 2 căn hộ siêu xinh hiện đại. - Tầng 9: 1 căn hộ và sân chơi chung, cà phê, BBQ view phố, hóng gió Hồ Tây tuyệt đẹp. * Pháp lý: Sổ đỏ chính chủ vuông đẹp, nở hậu, sẵn sàng giao dịch.",08/11/2024,18/11/2024,80 tỷ,115 m²,9 tầng,16 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"6,5 m",15 m,20 phòng,N/A,N/A,Tin thường,41344966
"Đầu tư ngay: 22 căn hộ dòng tiền tại đường Phố Thụy Khuê, Quận Tây Hồ, 8 tầng thang máy","Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội","Vị trí đắc địa: Nằm gần Ba Đình và phố Cổ Hoàn Kiếm, bạn chỉ mất 1 - 3 phút để di chuyển đến các tuyến đường nổi tiếng như Thụy Khuê, Thanh Niên, Phan Đình Phùng, Hồ Tây, Lăng Bác, Ngọc Hà, Đặng Thai Mai, Nhật Chiêu, Xuân Diệu, Quảng An, Tô Ngọc Vân, và Lạc Long Quân. Dòng tiền bền vững: Với khả năng cho thuê lên đến gần 130 triệu đồng mỗi tháng, căn hộ này mang đến tiềm năng sinh lời hấp dẫn, giúp bạn thu hồi vốn nhanh chóng và đảm bảo lợi nhuận ngay từ tháng đầu tiên. Thiết kế thông minh: Mặt tiền rộng 8m: Không gian sống thoáng đãng, hiện đại. Tầng 1: Khu để xe tiện lợi. Tầng 2 - 6: Mỗi tầng có 2 phòng khép kín, đảm bảo sự riêng tư cho cư dân. Tầng 7: Phòng lớn và sân rộng, lý tưởng cho các buổi tiệc ngoài trời. Tầng 8: Tum, mở ra không gian sáng tạo. Tiềm năng sinh lợi cao! Giá cực kỳ hấp dẫn với lợi nhuận có thể đạt tới 25%. Sổ đỏ vuông vắn, pháp lý rõ ràng, sẵn sàng giao dịch ngay! Gặp đúng em Dung - chuyên gia bất động sản cam kết mang đến những cơ hội đầu tư tuyệt vời cho anh chị. Hãy gọi ngay cho em Dung: 0971 493 *** để được tư vấn chi tiết và đặt lịch xem nhà! Em Dung rất mong được đồng hành cùng anh chị trong hành trình sở hữu căn hộ lý tưởng và đừng quên mời em đến dự lễ tân gia nhé!",08/11/2024,18/11/2024,"25,8 tỷ","94,4 m²",22 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,8 tầng,22 phòng,Đầy đủ,N/A,N/A,Tin thường,41466985
Lạc Long Quân 47m2 6 tầng thang máy MT 4.2m ô tô vào nhà cách mặt đường 15m cách hồ tây 100m,"Đường Lạc Long Quân, Phường Nhật Tân, Tây Hồ, Hà Nội","Nhà mới ở ngay - ô tô vào nhà - 6tầng thang máy - ngay Hồ Tây - ngõ thông. Lạc Long Quân 47m² x 6 tầng mặt tiền 4.2m giá 15.6 tỷ. - Cách mặt phố Lạc Long Quân 15m, cách Hồ Tây 100m, gần Lotte. - Thiết kế: T1: Phòng khách - bếp - WC. T2 3: 1 ngủ - 1 WC. T4: 2 ngủ - WC. T5: Phòng thờ - Sân phơi. T6: Tum. - Sổ đỏ đẹp.",08/11/2024,18/11/2024,"15,6 tỷ",47 m²,Tây - Nam,Tây - Nam,4 phòng,4 phòng,"4,2 m","3,5 m",6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,41469320
Bán căn 2PN 54m2 chung cư D'. El Dorado Tây Hồ giá 4.1 tỷ full đồ gắn tường,"Dự án D’. El Dorado, đường Nguyễn Hoàng Tôn, Phường Phú Thượng, Tây Hồ, Hà Nội","Chính chủ bán căn chung cư D'. El Dorado Tây Hồ diện tích 54m² thiết kế 2 phòng ngủ, 1 vệ sinh full đồ gắn tường, giá 4.1 tỷ. Liên hệ xem nhà: 0979 925 ***",05/11/2024,16/11/2024,"4,1 tỷ",54 m²,Hợp đồng mua bán,Cơ bản,N/A,N/A,2 phòng,1 phòng,N/A,N/A,N/A,Tin thường,41436707
"Bán nhà mặt phố Lạc Long Quân, giá 26.5 tỷ, DT 40m2, MT 4m, 6 tầng thang máy, trước mặt Hồ Tây","Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội","Siêu phẩm mặt phố Lạc Long Quân, trước mặt hồ Tây. Nhà mới 26.5 tỷ - DT 40m² - MT 4m - 6 tầng thang máy - thông sàn kinh doanh - vỉa hè rộng. Sổ đỏ cất két.",08/11/2024,18/11/2024,"26,5 tỷ",40 m²,Đông - Nam,Đông - Nam,3 phòng,6 phòng,4 m,12 m,6 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,41469305
Bán căn hộ 3PN chung cư H9 KĐT Starlake Tây Hồ Tây. LH: 0973 013 ***,"Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Đường Nguyễn Văn Huyên, Phường Xuân La, Tây Hồ, Hà Nội","Bán căn hộ 3 ngủ mẫu H tòa 903 chung cư H9 Starlake Tây Hồ Tây. - Chủ đầu tư Daewoo - South Korea. - Diện tích 125m². - Thiết kế 3 phòng ngủ, 2 vệ sinh hiện đại đầy đủ ánh sáng. - Tiện ích khu chung cư: 3 tầng thương mại - văn phòng gồm nhà hàng, tiệm cafe, siêu thị, spa, Ngân hàng, khối văn phòng, golf 3D... Trong khu nhà chung cư có phòng gym, yoga, phòng tập golf, bể bơi ngoài trời. - Phí dịch vụ: 16.000/m²/tháng. Có 2 tầng hầm - mỗi căn hộ ít nhất 2 lốt đỗ xe oto dưới hầm. - Giá 17 tỷ. - Liên hệ Hoàng Đoàn 0973 013 ***",06/11/2024,16/11/2024,17 tỷ,125 m²,Đầy đủ.,N/A,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin thường,31740137
Bán căn hộ 3PN chung cư H9 KĐT Starlake Tây Hồ Tây. LH: 0973 013 ***,"Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Đường Nguyễn Văn Huyên, Phường Xuân La, Tây Hồ, Hà Nội","Bán căn hộ 3 ngủ mẫu H tòa 903 chung cư H9 Starlake Tây Hồ Tây. - Chủ đầu tư Daewoo - South Korea. - Diện tích 125m². - Thiết kế 3 phòng ngủ, 2 vệ sinh hiện đại đầy đủ ánh sáng. - Tiện ích khu chung cư: 3 tầng thương mại - văn phòng gồm nhà hàng, tiệm cafe, siêu thị, spa, Ngân hàng, khối văn phòng, golf 3D... Trong khu nhà chung cư có phòng gym, yoga, phòng tập golf, bể bơi ngoài trời. - Phí dịch vụ: 16.000/m²/tháng. Có 2 tầng hầm - mỗi căn hộ ít nhất 2 lốt đỗ xe oto dưới hầm. - Giá 17 tỷ. - Liên hệ Hoàng Đoàn 0973 013 ***",06/11/2024,16/11/2024,17 tỷ,125 m²,Đầy đủ.,N/A,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin thường,31740137
"Bán căn hộ 2PN-2WC diện tích 87,4m2 bàn giao full đồ, sẵn sổ đỏ 6th Element. LH em Đức: 0387 896 ***","Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội","Bán căn hộ cao cấp ở chung cư 6th Element - chủ đầu tư Bắc Hà uy tín. Vị trí đẹp, giao thông thuận tiện, thuộc khu đô thị Tây Hồ Tây Starlake. Căn hộ có 2PN (87,4m²) full nội thất đẹp, có sổ đỏ, có slot ô tô, giá thiện chí bán. Phí dịch vụ hợp lý chỉ 8.9k/m²/ tháng, ô tô 1.200k, ô tô 2 - 1.500k. Liên hệ ngay em Đức: 0387 896 *** . Zalo/ Hotline 24/7. Cảm ơn quý khách.",08/11/2024,18/11/2024,"8,2 tỷ","87,4 m²",Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin thường,41083038
"Tuyệt tác Xuân La, lô góc 2 thoáng, ô tô ngủ nhà, kinh doanh đẳng cấp tiền, 93m2, 22.2 tỷ","Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội","Ô tô ngủ nhà, 2 phút ra Hồ Tây, Lotte, hàng xóm Ngoại Giao Đoàn, Star Lake, kết nối các tuyến đường huyết mạch Võ Chí Công, Lạc Long Quân, Hoàng Quốc Việt. Tiện ích xung quanh không thiếu gì. Sẵn ở, chuyển căn hộ cao cấp cho tây thuê hái ra tiền. Nhà dân xây 4 tầng, 1 khách, 1 bếp, Phòng thờ, sân phơi, 4 phòng ngủ đầy đủ công năng, phía sau có giếng trời cho không gian thoáng đãng, trong lành. Sổ đỏ hoa hậu chính chủ, cất két, sẵn sàng giao dịch. LH: 0398 475 *** . Mr Thành, chuyên cung cấp thông tin nhà đất Tây Hồ, Bắc Từ Liêm, Cầu Giấy để biết thêm thông tin.",08/11/2024,18/11/2024,"22,2 tỷ",93 m²,Tây - Nam,Tây - Nam,4 phòng,4 phòng,"4,1 m",4 m,4 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,41351292
