Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Bán nhà mặt phố đường Chương Dương Độ, giá cực chất 22,96 tỷ, diện tích 100m2","Đường Chương Dương Độ, Phường Chương Dương, Hoàn Kiếm, Hà Nội","Nhà mặt phố tọa lạc tại đường Chương Dương Độ, Phường Chương Dương, Hoàn Kiếm, Hà Nội, với thiết kế hiện đại và đầy đủ tiện nghi. Đây là cơ hội lý tưởng cho những ai đang tìm kiếm một không gian kinh doanh hoặc đầu tư sinh lời. - Diện tích 100m², 6 tầng - không gian rộng rãi, thích hợp cho nhiều mục đích sử dụng. - 17 căn hộ khép kín - hoàn hảo cho việc cho thuê hoặc làm văn phòng. - hiện tại nhà đang vận hành cho thuê kín với dòng tiền ổn định 120tr/ tháng. - 18 toilet - tiện lợi cho nhu cầu sinh hoạt và làm việc. - Mặt tiền 6m - dễ dàng thu hút khách hàng và tạo ấn tượng mạnh. - Đường rộng ô tô tránh, vỉa hè kinh doanh, phía sau toà nhà là ngõ ô tô nên thoáng vĩnh viễn. - Giấy phép xây dựng, PCCC đầy đủ tiêu chuẩn hiện đang khai thác cho thuê ổn định kín phòng hơn 1 tỷ/ năm. Ưu điểm: - Vị trí đắc địa, gần trung tâm thành phố, thuận tiện di chuyển tới các khu vực trọng điểm. - Khu vực sầm uất, nhiều dịch vụ và tiện ích xung quanh, thu hút lượng khách hàng lớn. - Không gian lý tưởng cho việc kinh doanh hoặc cho thuê, mang lại nguồn thu ổn định. Đừng bỏ lỡ cơ hội sở hữu nhà mặt phố giá cực chất này. Để biết thêm thông tin chi tiết và được tư vấn miễn phí, vui lòng liên hệ Nam Nguyễn qua số điện thoại  0903 218 ***",06/11/2024,16/11/2024,"22,96 tỷ",100 m²,6 tầng,17 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,6 m,15 m,18 phòng,N/A,N/A,Tin VIP Bạc,41438755
"Mặt phố Hàng Bạc 71m2 x 5 tầng thang máy, MT 4.5m, kinh doanh vàng bạc đỉnh, 1 sổ đẹp, chỉ 59 tỷ","Phố Hàng Bạc, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội","- Nhà mặt phố cổ Hàng Bạc, thông Hàng Ngang Hàng Bồ Hồ Gươm dễ dàng. - Phố huyết mạch kinh doanh khu phố cổ, đường rộng 2 chiều vỉa hè đá bóng. - Tuyến phố với nghề hoàn kim lâu đời hàng ngàn năm. Cùng với phố Hà Trung thì nơi đây luôn sôi động nghề kim hoàn. - Nhà xây 5 tầng rất kiên cố, có thang máy, mỗi tầng 2 phòng rộng. - Hiện cho đơn vị thuê cả nhà kdoanh vàng bạc 1.5 tỷ/năm. - Nhà thiết kế 5 tầng, MT 4.5m, mỗi tầng 2. Phòng, thang bộ thang máy đầy đủ. - Gia chủ doanh nhân lớn khu vực phố cổ bán chuyển đổi dòng tiền kinh doanh. - Sổ đỏ chính chủ vuông đẹp giao dịch ngay. - Giá chỉ 59 tỷ. - Xem nhà vui lòng LH trực tiếp  0901 678 *** A Tưởng) miễn trung gian.",06/11/2024,13/11/2024,59 tỷ,71 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,"4,5 m",5 tầng,N/A,N/A,N/A,Tin VIP Bạc,40460560
Bán biệt thự Pháp Cổ Hoàn Kiếm ngõ ô tô DT 65m + 70m sân vườn - 3 tầng - MT 7.4m giá 20.6 tỷ,"Đường Lê Thánh Tông, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội","Bán biệt thự Pháp Cổ trung tâm Hoàn Kiếm. - Diện tích sử dụng riêng 65m - 3 tầng - mặt tiền 7,4m giá 20.6 tỷ. - Căn biệt thự xây dựng năm 1958 vẫn giữ nguyên vẻ đẹp rêu phong cổ kính, ngõ ô tô hiện đang cho thuê tầng 1 kinh doanh cafe. - Liên hệ xem nhà: E Thanh 1984:  0979 448 ***",05/11/2024,13/11/2024,"20,6 tỷ",65 m²,3 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,"7,4 m",4 m,N/A,N/A,N/A,Tin VIP Bạc,41438251
"Hoàn Kiếm siêu rẻ - Bán gấp nhà MP Hàng Cá 70m2 x 3T, MT 5.2m chỉ 38.9 tỷ","Phố Hàng Cá, Phường Hàng Bồ, Hoàn Kiếm, Hà Nội","+ Phố cổ 2 chiều không có dải phân cách. + Giá đầu tư. + Gần trục Hàng Ngang, Hàng Đào, Chả Cá, Hàng Cân... + Cách hồ Gươm 300m. + Pháp lý sạch: 1 chủ + 1 sổ, đập đi xây lại thoải mái. + Sổ đỏ đẹp, sẵn sàng giao dịch.",05/11/2024,12/11/2024,"38,9 tỷ",70 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,"5,2 m",3 tầng,N/A,N/A,N/A,Tin VIP Bạc,41432752
"Bán biệt thự mặt phố Nguyễn Du, Hoàn Kiếm, 198m2, mặt tiền: 6m, 3 tầng, 89 tỷ","Đường Nguyễn Du, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Chính chủ cần bán nhanh trước tết căn biệt thự mặt phố Nguyễn Du, Hoàn Kiếm gần Hồ Thiền Quang. Biệt thự - kinh doanh - đẳng cấp - ở sướng - sang trọng - gần hồ Thiền Quang. + Diện tích: 198m². + Mặt tiền: 6m. + Giá: 89 tỷ. + Biệt thự đẹp nhất nhì Hà Nội, vị trí đẹp nhất phố Nguyễn Du, tuyến phố mang tên các Nhà thơ lớn của Việt Nam. + Phố Nguyễn Du giao phố Hồ Xuân Hương, Nguyễn Đình Chiểu, Phố Quang Trung, đường Lê Duẩn v. V... + Vài bước ra Hồ Thuyền Quang, Công Viên Thống Nhất khu vực rợp bóng mát bởi những hàng cây cổ thụ. + Ngôi biệt thự đẹp ghi nhiều dấu ấn lịch sử, từng là quà tặng của Bác Hồ cho Hoàng Thân Shuhanuvong sau thuộc quyền sổ hũu của cựu Bí Thư Thành Đoàn Hà Nội, đã được được gia đình gìn giữ đến bây giờ, khu Địa linh, Nhân kiệt. + Hiện cho thuê 2.5 tỷ/ năm. + Sổ đỏ chính chủ, giao dịch ngay. + Liên hệ xem nhà và được kết nối làm việc với chính chủ:  0915 551 *** E Thùy chuyên mặt phố).",05/11/2024,12/11/2024,89 tỷ,198 m²,6 phòng,6 phòng,N/A,N/A,6 m,3 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Bạc,41426962
"Bán nhà mặt phố Trần Hưng Đạo, quận Hoàn Kiếm, diện tích 173 m2, mặt tiền 9m, giá 700 triệu/ m2","Đường Trần Hưng Đạo, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội","Cần bán căn biệt thự mặt phố Trần Hưng Đạo, quận Hoàn Kiếm, Hà Nội. + Vị trí nhà cực đẹp, kinh doanh sầm uất, vỉa hè rộng, để ở thì cực kỳ đẳng cấp. + Thiết kế kiểu biệt thự, có gara để oto riêng. + Diện tích 173 m² sổ đỏ. Mặt tiền 9m. + Nhà 1 sổ 1 chủ, pháp lý chuẩn sạch, sẵn sàng sang tên công chứng ngay. + Giá bán 121 tỷ có thương lượng. + Liên hệ em Hiếu:  0933 988 ***  để xem nhà. (Cảm ơn quý anh chị đã quan tâm).",02/11/2024,12/11/2024,121 tỷ,173 m²,Nam,Nam,3 phòng,3 phòng,9 m,50 m,4 tầng,Sổ đỏ/ Sổ hồng,N/A,Tin VIP Bạc,39152271
"Căn góc The Grand 22 + 24 Hàng Bài, Hoàn Kiếm, Hà Nội, giá 750 triệu/m2, 178m2, 3 PN","The Grand Hà Nội, 22 + 24, Phố Hai Bà Trưng, Phường Hàng Bài, Hoàn Kiếm, Hà Nội","Nằm ở vị trí đắc địa tại Phố Hai Bà Trưng, Phường Hàng Bài, Hoàn Kiếm, Hà Nội, căn hộ chung cư tại The Grand Hà Nội mang đến một không gian sống lý tưởng cho những doanh nhân. - Căn hộ có diện tích rộng rãi 178m², bao gồm 3 PN và 2 PT, rất phù hợp cho gia đình lớn hoặc nhóm bạn. - Nội thất cao cấp, tạo cảm giác sang trọng và thoải mái cho người sử dụng. - Hướng ban công hướng Đông và hướng Nam nhà căn góc, mang lại ánh sáng tự nhiên và phong thủy tốt. - Pháp lý đầy đủ, đảm bảo sự an toàn và tin cậy cho khách hàng. Hãy liên hệ với Trần Trọng Hiếu qua số điện thoại  0933 988 ***  để nhận tư vấn miễn phí và biết thêm thông tin chi tiết về căn hộ này.",02/11/2024,12/11/2024,750 triệu/m²,178 m²,3 phòng,2 phòng,Cao Cấp,N/A,Đông,Đông,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin VIP Bạc,41401462
"Bán nhà ngõ Bạch Đằng, 37m2, 3 tầng, sổ đỏ chính chủ, giá 3,7 tỷ","Bạch Đằng, Chương Dương, Hoàn Kiếm, Hà Nội","Bán nhà ngõ Bạch Đằng, 37m², 3 tầng (bên chẵn). Vị trí nhà gần phố (40m), nhà tiếp giáp 2 mặt ngõ thoáng, đất vuông đẹp (4,4x8,7), có sân để xe trước mặt. Tầng 1 Phòng khách + ngủ + WC, tầng 2 ngủ + bếp, tầng 3 ngủ + phòng thờ + WC, tầng 4 sân phơi. Cách Hồ Gươm 3 phút đi bộ. Sổ đỏ chính chủ, giá bán 3,7 tỷ có gia lộc. Liên hệ:  0963 345 *** . A Phúc.",31/10/2024,15/11/2024,"3,7 tỷ",37 m²,Bắc,Bắc,3 phòng,2 phòng,"4,5 m","1,5 m",3 tầng,Sổ đỏ/ Sổ hồng.,Không nội thất.,Tin VIP Bạc,41382386
"Bán nhà Phúc Tân 4 tầng sẵn cho thuê 15 triệu/ tháng giá bán 3,4 tỷ","Đường Phúc Tân, Phường Phúc Tân, Hoàn Kiếm, Hà Nội","Dành cho khách đầu tư giữ tiền. Chỉ hơn 3 tỷ có ngay dòng tiền 15 triệu/ tháng. Gia đình chuyển cư chỗ mới cần bán lại nhà Phúc Tân DT 42m 4 tầng. Hiện trạng nhà 4 tầng cũ thiết kế gồm 9 phòng cho thuê, mỗi tầng 3 phòng nhỏ, chỉ dành cho khách đầu tư giữ tiền cho thuê phù hợp nhất. Nếu full phòng thì khoảng 19 triệu/ tháng. Ngõ 1 hơi nhỏ, thông ngõ 3 rất thoáng cũng quanh đủ tiện ích, gần trường mầm non, nhà thi đấu Long Biên, gần chợ. Giá 3,4 tỷ có thương lượng cho khách thiện chí. Khách hàng quan tâm liên hệ chị Thuý  0989 815 ***",11/11/2024,21/11/2024,"3,4 tỷ",42 m²,4 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,4 tầng,9 phòng,Cơ bản,N/A,N/A,Tin thường,41295495
"Cần bán gấp nhà phố Bạch Đằng - Hoàn Kiếm 42m x 4 tầng chỉ 7,5 tỷ","Đường Bạch Đằng, Phường Chương Dương, Hoàn Kiếm, Hà Nội","Bán nhà hiếm Phố Bạch Đằng Hoàn Kiếm 42m giá 7,5tỷ. + Phúc Tân phố kinh doanh buôn bán tấp lập ngày đêm, thuận tiện kết nối Nguyễn Khoái, Trần Nhật Duật, Trần Quang Khải, Bạch Đằng. + Vị trí đắc địa đường rộng ngõ thoáng chỉ vài phút sang phố cổ, bờ hồ, Nhà Hát Lớn nằm giữa cầu Chương Dương, Vĩnh Tuy, xung quanh tiện ích bạt ngàn không thiếu thứ gì. + Khu vực dân trí cao, an ninh đảm bảo. + Nhà rộng thoáng sáng ở cực sướng, dt 47m được thiết kế 3 tầng. + Tầng 1 phòng khách, bếp + nhà vệ sinh. + Tầng 2, 3 có 2 phòng ngủ + nhà vệ sinh. + Tầng 4 phòng ngủ + vệ sinh và sản phơi đồ. + Sổ đỏ chính chủ sẵn sàng giao dịch (MTG).",11/11/2024,21/11/2024,"7,5 tỷ",42 m²,4 phòng,4 phòng,N/A,N/A,20 m,4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41377728
Bán nhà hiếm đẹp long lanh phố Bạch Đằng Hoàn Kiếm 40m2 X4 tầng giá chỉ 6.3 tỷ,"Đường Bạch Đằng, Phường Chương Dương, Hoàn Kiếm, Hà Nội","+ Bán nhà hiếm đẹp long lanh phố Bạch Đằng Hoàn Kiếm 40m² X4 tầng giá chỉ 6.3 tỷ. + Bạch Đằng phố kinh doanh buôn bán tấp nập ngày đêm, thuận tiện kết nối Trần Khánh Dư, Trần Quang Khải, Bạch Đằng. + Vị trí đắc địa ngay trung tâm thể thao quận, chỉ vài phút sang phố cổ, Bờ Hồ, Nhà Hát Lớn cách cầu Chương Dương 300m. + Khu vực dân trí cao an ninh đảm bảo. + Nhà thiết kế 4 tầng. - Tầng 1 phòng khách + bếp. - Tầng 2: 2 phòng ngủ + vệ sinh. - Tầng 3: 2 phòng ngủ + Vệ Sinh. - Tầng 4 phòng thờ, sân phơi. Sổ đỏ chính chủ, vuông đẹp nở hậu. Sẵn sàng giao dịch.",07/11/2024,17/11/2024,"6,3 tỷ",40 m²,4 phòng,2 phòng,N/A,N/A,"3,3 m",4 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41459221
SIÊU PHẨM CẦU ĐẤT-HOÀN KIẾM ÔTÔ ĐỖ CỬA 60M CHỈ 12XX,"Đường Cầu Đất, Phường Chương Dương, Hoàn Kiếm, Hà Nội","NHÀ ĐẸP LONG LANH 10M RA MẶT PHỐ - THOÁNG TRƯỚC SAU - 5 PHÚT ĐI BỘ RA NHÀ HÁT LỚN, HỒ GƯƠM , DẠO PHỐ - TẶNG TOÀN BỘ NỘI THẤT SANG XỊN MỊN  GIÁ TỐT  + Vị Trí Đắc Địa Hoàn Kiếm :Gần Ngay Hồng Hà , Trần Khánh Dư, Trần Quang Khải, thuận tiện nằm giữa Cầu Chương Dương và Vĩnh Tuy. + Khu vực dân trí cao tiện ích bạt ngàn,xung quanh bán kính hơn 1km rất nhiều trường các cấp từ mầm non đến đại học, Mở, Bách khoa, Kinh Tế, Xây Dụng chỉ mất 5 phút. Thiết kế 60m với 5 Tầng mới hiện đại + Tầng 1 Khách, bếp, vệ sinh  + Tầng 2,3,4.mỗi tầng 2 phòng ngủ+vệ sinh rộng full nội thất đẹp như khách sạn 5 sao . + Tầng 5 phòng thờ và 1 Phòng ngủ+vs,  +Sổ Đỏ Chính Chủ Sẵn Dàng Giao Dịch",11/11/2024,21/11/2024,"12,95 tỷ",60 m²,5 tầng,8 phòng,Sổ đỏ/ Sổ hồng,N/A,40 m,32 m,5 phòng,N/A,N/A,Tin thường,41472199
"Mặt phố 554 m2, 16 tầng, mặt trước 15.96m, giá 600 tỷ Hoàn Kiếm. Khách sạn 3 sao - cao tầng siêu","Phố Hàng Đào, Phường Hàng Buồm, Hoàn Kiếm, Hà Nội","Mặt phố 554 m², 16 tầng, mặt trước 15.96mét, giá 600 tỷ Hoàn Kiếm. Khách sạn 3 sao - cao tầng siêu hiếm trong phân khúc - doanh thu đều và khủng - thông sổ đỉnh nở hậu phong thủy. + Vị trí: Mặt phố Hàng Đào, Hoàn Kiếm. + Diện tích 554m² x 16 tầng. + Mặt tiền 15.96m, hậu 16.1 m. - Khách sạn bao gồm 14 tầng nổi + 2 tầng hầm, tổng diện tích sử dụng gần 8000m². - Tổng 55 phòng với trang thiết bị tiện nghi + 5 phòng penthouse cho thuê kiểu căn hộ dài hạn sang trọng, Thang máy chất lượng cao, được bảo trì bảo dưỡng thường niên. Tòa nhà cho thuê căn hộ nổi tiếng tại Hà Nội với tiêu chuẩn 3 sao, chuyên phục vụ khách châu âu và chuyên gia nước ngoài ở dài hạn. - Hiện tại đang cho đơn vị vận hành thuê 24 tỷ/năm. + Sổ đỏ lâu dài vuông vắn đẹp đẽ, giấy phép xây dựng đầy đủ, pháp lý sạch. Hoàn công đầy đủ. Các thương gia thực sự cần liên hệ trực tiếp ""Phương"" uy tín, không qua trung gian. Quách Lục Phương. Trân trọng.",11/11/2024,21/11/2024,600 tỷ,554 m²,55 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,"15,96 m",14 tầng,Đầy đủ,N/A,N/A,Tin thường,41259911
Bán toà khách sạn 9 tầng mặt phố Hàng Bông - vị trí đẹp kinh doanh đỉnh - DT 171m2 giá chào 220 tỷ,"Phố Hàng Bông, Phường Hàng Bông, Hoàn Kiếm, Hà Nội","Bán nhà mặt Phố Hàng Bông, Phường Hàng Bông! - Diện tích 171m² x 9 tầng. Mặt tiền 5.1m. Giá chào 220 tỷ (có thoả thuận). - Vị trí cực đỉnh mặt phố Hàng Bông trung tâm quận Hoàn Kiếm, vỉa hè đá bóng, khu vực đông du khác người nước ngoài sinh sống nhu cầu kinh doanh cực cao! - Khách sạn được thiết kế theo kiến trúc tân cổ điển! - Thiết kế 9 tầng 2 thang máy! - Tổng 40 phòng + gym, spa, nhà hàng! - Chủ đang cho thuê dòng tiền 400 triệu/tháng! - Khu vực dân trí cao, giao thông thuận tiện! - Sổ đỏ chính chủ, sẵn sàng giao dịch! Liên hệ em Quân  0964 008 *** Zalo để được tư vấn và mua nhà giá tốt 24/7. Miễn (TG Quảng Cáo).",09/11/2024,19/11/2024,220 tỷ,171 m²,9 tầng,40 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"5,1 m",20 m,40 phòng,N/A,N/A,Tin thường,41480552
NHỈNH 9 TỶ 90m CĂN DUY NHẤT BIỆT THỰ PHÁP CỐ TRẦN HƯNG ĐẠO - HOÀN KIẾM.,"Đường Trần Hưng Đạo, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội","NHỈNH 9 TỶ CĂN DUY NHẤT BIỆT THỰ PHÁP CỐ TRẦN HƯNG ĐẠO - HOÀN KIẾM.  Phố Vip Nằm Trung Tâm Quận Hoàn Kiếm.  Nằm vị trí đắc địa bậc nhất Thủ Đô ,Tiện ích bạt ngàn, vài phút ra Bờ Hồ, tuyển phố trung tâm giao cắt Lê Duẩn,Quang Trung, Phố Huế,Bà Triệu, Hàng Bài,Ngô Quyền,  Nhà được thiết tường dày như lô cốt 40cm ở quanh năm cực sướng gồm 2 phòng ngủ 2 rộng thênh thang+vệ sinh, đầy đủ công năng .  Tiện ích miễn bàn   Sổ đỏ chính chủ sẵn sàng giao dịch.",11/11/2024,21/11/2024,"9,5 tỷ",90 m²,1 tầng,2 phòng,Sổ đỏ/ Sổ hồng,N/A,80 m,5 m,2 phòng,N/A,N/A,Tin thường,41497475
"SIÊU PHẨM KHÁCH SẠN 5 SAO - TRUNG TÂM PHỐ CỔ - DÒNG TIỀN KHỦNG, LỢI NHUẬN KHÔNG GIỚI HẠN*","Phố Hàng Buồm, Phường Hàng Buồm, Hoàn Kiếm, Hà Nội","Chủ cần bán gấp khách sạn 5 sao tọa lạc ngay trung tâm Phố Cổ, nơi đông đúc và nhộn nhịp suốt ngày đêm. Thiết kế hiện đại, nội thất siêu cao cấp, mang lại đẳng cấp vượt trội cho nhà đầu tư. - Diện tích: 350m2 - Mặt tiền: gần 15m - Số phòng: 55 phòng khách sạn (bao gồm nhiều hạng phòng) - Tiện ích cao cấp: Spa & Sky Bar trên tầng 8, không gian sang trọng và đẳng cấp Lợi nhuận khủng: - Doanh thu khách sạn gần 3 tỷ/tháng - Tầng 1 và 2 chủ đang tự kinh doanh, trước đây từng cho thuê 250 triệu/tháng - Từ tầng 3 trở lên và toàn bộ khối nhà hiện đang cho thuê với giá 2.200 USD/tháng (thanh toán 1 năm/lần) Pháp lý và tài chính Sổ đỏ chính chủ Chủ đang vay ngân hàng 100 tỷ",11/11/2024,21/11/2024,260 tỷ,350 m²,55 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,12 m,8 tầng,Đẳng cấp,N/A,N/A,Tin thường,41497422
"Bán căn TT 71 Bát Đàn, Hoàn Kiếm: 2 ngủ, 1wc, đủ đồ","71 Phố Bát Đàn, Phường Cửa Đông, Hoàn Kiếm, Hà Nội","Siêu hiếm - căn 2 ngủ giá tốt nhất Phố Cổ. Nhà đẹp, đầy đủ nội thất, bước ra phố là chợ, ô tô đỗ ngay dưới chân. Vị trí 71 Bát Đàn, tầng 2, cửa sắt và kính bảo vệ chắc chắn. Phù hợp cho gia đình ở hoặc đầu tư cho thuê. Diện tích sổ đỏ: 18.2m² - Sử dụng thực tế: 45m²: Gồm căn nhà và gác xép, bao gồm cả khu vs chung, khu tắm giặt và kho. Công năng: Phòng khách, bếp, 2 phòng ngủ, 1 WC khép kín.",09/11/2024,19/11/2024,"2,35 tỷ","18,2 m²",Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,2 phòng,1 phòng,N/A,N/A,N/A,Tin thường,41348552
"Phan Đình Phùng, nằm trên con phố cực đẹp Hà Nội","Đường Phan Đình Phùng, Phường Đồng Xuân, Hoàn Kiếm, Hà Nội","Phan Đình Phùng, vị trí siêu hiếm, nằm trên con phố cực đẹp của Hà Nội, khu vực nhiều khách tìm mua mà ko có nhà bán. + Đường xá, rộng, thông thoáng, dân trí cao, tiện ích bạt ngàn. + Nhà 4 tầng, có 4 p ngủ. + Dt: 38m² * giá 7,6 tỷ. + Sổ đỏ chính chủ. - Liên hệ để hỗ trợ xem nhà:  0962 740 ***",10/11/2024,20/11/2024,"7,6 tỷ",38 m²,5 phòng,N/A,N/A,N/A,4 tầng,4 phòng,N/A,N/A,N/A,Tin thường,41482970
"Bán nhà mặt phố Hàng Bông, vị trí xây khách sạn, nhà hàng, 2 tầng cũ, DT 150m2, 75 tỷ, 0903 280 ***","Phường Hàng Bông, Hoàn Kiếm, Hà Nội","Bán nhà mặt phố Hàng Bông, vị trí đắc địa, phù hợp xây khách sạn, nhà hàng....., nhà 2 tầng cũ, DT 150m², sổ đỏ, giá 75 tỷ, LH:  0903 280 *** ,  0936 776 ***",09/11/2024,19/11/2024,75 tỷ,150 m²,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tin thường,41477683
